Timestamp,Open,High,Low,Close,Volume
2017-09-04 16:00:00,280.15,298.18,267.94,273.48,1461.28352
2017-09-04 20:00:00,274.7,302.55,271.0,301.94,453.84872
2017-09-05 00:00:00,300.0,312.92,270.22,274.5,1048.36438
2017-09-05 04:00:00,274.5,284.14,235.55,279.01,2366.81416
2017-09-05 08:00:00,279.5,299.64,271.51,288.0,1821.73288
2017-09-05 12:00:00,286.66,304.99,282.52,299.16,1244.92903
2017-09-05 16:00:00,298.37,304.99,285.94,299.37,1182.12265
2017-09-05 20:00:00,299.08,321.52,295.0,317.99,881.99388
2017-09-06 00:00:00,317.43,325.13,309.76,323.5,559.65556
2017-09-06 04:00:00,323.85,333.12,316.64,317.54,1543.38299
2017-09-06 08:00:00,317.7,330.01,314.76,328.06,1071.8683
2017-09-06 12:00:00,326.02,335.23,321.25,329.01,1360.76119
2017-09-06 16:00:00,330.17,335.24,321.01,335.0,1087.3654
2017-09-06 20:00:00,,,,,0.0
2017-09-07 00:00:00,335.0,336.34,332.25,332.25,337.90709
2017-09-07 04:00:00,332.25,332.25,320.35,328.32,605.69261
2017-09-07 08:00:00,327.49,330.45,320.17,325.3,352.49375
2017-09-07 12:00:00,325.29,335.67,324.71,334.37,799.7805000000001
2017-09-07 16:00:00,334.31,342.5,331.48,334.54,766.43592
2017-09-07 20:00:00,334.52,336.85,328.81,332.94,317.71338000000003
2017-09-08 00:00:00,331.34,338.35,329.15,332.48,306.00982
2017-09-08 04:00:00,332.25,333.84,326.79,330.06,276.71681
2017-09-08 08:00:00,330.06,332.53,324.72,331.8,313.84835
2017-09-08 12:00:00,331.6,333.76,325.19,326.62,406.49528
2017-09-08 16:00:00,326.66,327.88,272.0,296.06,2548.13501
2017-09-08 20:00:00,296.06,302.71,280.8,291.87,775.32033
2017-09-09 00:00:00,291.84,306.9,281.52,299.0,593.55331
2017-09-09 04:00:00,298.04,300.6,281.66,293.25,809.77842
2017-09-09 08:00:00,294.52,306.42,294.1,300.66,312.78932
2017-09-09 12:00:00,300.01,307.0,295.0,302.02,239.24081
2017-09-09 16:00:00,303.34,305.14,295.01,298.8,621.55634
2017-09-09 20:00:00,298.8,298.8,285.17,298.76,237.84839
2017-09-10 00:00:00,298.76,302.77,294.54,297.52,520.12979
2017-09-10 04:00:00,297.53,298.01,281.51,290.0,555.98666
2017-09-10 08:00:00,285.45,287.05,261.03,280.81,1450.51735
2017-09-10 12:00:00,280.8,284.99,272.0,281.0,621.73802
2017-09-10 16:00:00,282.9,288.0,280.0,287.42,564.09109
2017-09-10 20:00:00,287.42,302.78,287.42,296.12,598.2645699999999
2017-09-11 00:00:00,296.12,300.31,286.88,290.2,305.74625000000003
2017-09-11 04:00:00,290.2,304.98,285.21,294.33,2711.87379
2017-09-11 08:00:00,293.21,296.19,286.82,293.2,788.6733499999999
2017-09-11 12:00:00,293.57,297.36,291.25,294.32,388.74297
2017-09-11 16:00:00,294.32,301.99,293.37,301.14,571.85059
2017-09-11 20:00:00,301.14,301.48,293.44,293.44,212.97639
2017-09-12 00:00:00,293.38,302.51,293.38,301.53,118.15513
2017-09-12 04:00:00,301.72,305.21,298.6,304.36,1310.24297
2017-09-12 08:00:00,304.22,316.46,302.32,308.0,1219.40798
2017-09-12 12:00:00,308.0,313.23,305.59,306.03,410.97912
2017-09-12 16:00:00,306.03,307.88,300.0,303.06,1508.06256
2017-09-12 20:00:00,304.95,305.22,286.01,294.18,550.67679
2017-09-13 00:00:00,294.61,297.66,287.68,291.3,266.58492
2017-09-13 04:00:00,291.52,294.5,267.0,274.92,1285.76492
2017-09-13 08:00:00,275.0,283.74,273.1,279.0,730.21276
2017-09-13 12:00:00,277.12,280.63,257.05,269.5,2086.71679
2017-09-13 16:00:00,269.5,275.0,260.79,275.0,992.01875
2017-09-13 20:00:00,275.0,278.24,265.5,270.09,625.85372
2017-09-14 00:00:00,270.09,282.77,270.09,278.47,650.60813
2017-09-14 04:00:00,279.0,283.77,270.0,275.0,748.96647
2017-09-14 08:00:00,275.0,275.0,266.95,268.78,1109.92965
2017-09-14 12:00:00,268.78,270.87,236.16,236.95,4032.07789
2017-09-14 16:00:00,236.2,250.92,229.77,235.0,2769.80031
2017-09-14 20:00:00,234.72,244.99,221.5,237.94,2096.24042
2017-09-15 00:00:00,237.94,237.94,212.11,223.2,2428.0529500000002
2017-09-15 04:00:00,228.83,243.96,223.09,230.99,1762.53801
2017-09-15 08:00:00,231.5,234.27,211.98,220.02,2211.06849
2017-09-15 12:00:00,220.01,235.68,192.0,227.0,3226.29137
2017-09-15 16:00:00,227.0,270.93,213.04,239.75,4114.81307
2017-09-15 20:00:00,239.74,260.5,235.03,256.53,1250.15964
2017-09-16 00:00:00,256.7,263.4,250.0,261.96,1316.30221
2017-09-16 04:00:00,261.95,269.99,256.01,262.85,1896.13908
2017-09-16 08:00:00,261.01,271.81,256.0,265.0,2591.32023
2017-09-16 12:00:00,264.99,267.0,235.51,250.98,2890.49597
2017-09-16 16:00:00,248.0,258.19,242.3,244.3,1400.52351
2017-09-16 20:00:00,246.57,257.0,244.01,253.0,802.39754
2017-09-17 00:00:00,250.09,256.0,245.75,249.11,610.96545
2017-09-17 04:00:00,249.23,252.19,243.0,243.11,907.9647
2017-09-17 08:00:00,245.0,246.9,239.02,241.83,685.78493
2017-09-17 12:00:00,241.79,246.0,239.13,244.0,935.34118
2017-09-17 16:00:00,243.55,259.54,241.55,255.63,913.95682
2017-09-17 20:00:00,255.63,264.39,255.0,260.7,604.27164
2017-09-18 00:00:00,260.7,263.97,257.0,259.65,580.20937
2017-09-18 04:00:00,262.26,285.01,261.0,279.99,1165.74451
2017-09-18 08:00:00,280.0,299.0,279.01,285.99,930.18506
2017-09-18 12:00:00,286.0,301.51,279.61,298.17,690.93336
2017-09-18 16:00:00,298.17,306.22,285.06,285.91,978.56761
2017-09-18 20:00:00,287.0,293.87,285.91,290.0,105.5207
2017-09-19 00:00:00,290.0,300.0,290.0,292.01,170.25265
2017-09-19 04:00:00,292.01,292.01,283.1,283.51,371.26175
2017-09-19 08:00:00,284.01,289.0,277.41,283.96,452.9184
2017-09-19 12:00:00,283.0,294.99,282.13,289.02,297.8837
2017-09-19 16:00:00,289.07,290.0,284.0,289.0,237.45713
2017-09-19 20:00:00,289.0,289.63,278.0,279.2,293.49161
2017-09-20 00:00:00,280.0,286.98,278.0,283.85,156.68072
2017-09-20 04:00:00,283.85,284.96,277.0,278.0,288.60019
2017-09-20 08:00:00,277.01,288.0,275.91,285.0,120.64613
2017-09-20 12:00:00,285.0,286.8,280.98,284.11,164.88831
2017-09-20 16:00:00,284.05,294.0,284.0,293.0,317.45733
2017-09-20 20:00:00,293.94,293.94,287.99,289.0,72.96115
2017-09-21 00:00:00,288.99,290.0,280.18,281.0,139.5239
2017-09-21 04:00:00,282.0,284.98,279.0,282.0,169.60021
2017-09-21 08:00:00,282.0,287.0,278.05,284.23,116.57946
2017-09-21 12:00:00,284.0,285.0,282.09,283.1,184.94367
2017-09-21 16:00:00,282.41,284.11,263.0,266.57,658.33011
2017-09-21 20:00:00,265.01,269.0,252.1,260.88,630.3904
2017-09-22 00:00:00,260.88,264.43,256.0,260.3,144.99541
2017-09-22 04:00:00,260.8,272.97,259.1,268.07,482.60552
2017-09-22 08:00:00,268.1,270.0,259.17,262.55,164.30849
2017-09-22 12:00:00,262.01,262.93,253.17,255.84,223.54496
2017-09-22 16:00:00,259.0,262.01,253.01,256.98,338.36433
2017-09-22 20:00:00,255.28,263.0,254.9,261.22,106.25914999999999
2017-09-23 00:00:00,262.99,266.61,259.5,261.14,109.00402
2017-09-23 04:00:00,261.32,267.0,255.11,266.6,168.35766999999998
2017-09-23 08:00:00,267.0,268.95,263.98,268.74,114.88923
2017-09-23 12:00:00,268.95,283.09,268.95,279.0,287.2982
2017-09-23 16:00:00,278.2,283.06,275.55,280.94,454.53224
2017-09-23 20:00:00,281.0,285.0,278.07,282.12,913.23516
2017-09-24 00:00:00,282.85,286.5,278.77,284.58,939.72853
2017-09-24 04:00:00,284.18,294.61,280.44,281.38,1577.5981199999999
2017-09-24 08:00:00,281.35,285.0,275.0,278.98,1229.74762
2017-09-24 12:00:00,278.45,283.0,277.95,283.0,828.78116
2017-09-24 16:00:00,282.44,288.18,282.44,284.79,912.43112
2017-09-24 20:00:00,284.79,286.99,277.06,283.0,587.7205
2017-09-25 00:00:00,282.93,287.0,281.34,282.2,538.90527
2017-09-25 04:00:00,281.34,291.3,281.34,290.85,1303.0165
2017-09-25 08:00:00,290.8,291.0,286.47,288.46,861.36625
2017-09-25 12:00:00,288.56,290.9,287.0,288.84,895.87415
2017-09-25 16:00:00,288.84,299.0,287.95,293.03,1489.90597
2017-09-25 20:00:00,293.03,297.51,291.03,295.57,771.01108
2017-09-26 00:00:00,295.57,296.82,292.81,294.61,463.86942
2017-09-26 04:00:00,294.51,296.81,291.25,292.95,997.02012
2017-09-26 08:00:00,292.95,294.0,287.94,292.06,718.85189
2017-09-26 12:00:00,292.06,295.52,290.0,293.5,926.31345
2017-09-26 16:00:00,292.0,293.93,286.46,287.45,861.39256
2017-09-26 20:00:00,287.45,289.7,286.24,287.92,539.29738
2017-09-27 00:00:00,288.46,290.99,287.56,290.12,699.67239
2017-09-27 04:00:00,290.09,292.88,286.13,291.54,669.13561
2017-09-27 08:00:00,291.54,292.21,287.78,289.64,536.26085
2017-09-27 12:00:00,290.5,299.04,289.55,296.12,1430.85278
2017-09-27 16:00:00,296.75,303.49,294.02,299.0,1154.86439
2017-09-27 20:00:00,299.0,309.39,297.01,308.0,890.26979
2017-09-28 00:00:00,305.72,313.0,305.72,305.99,726.36399
2017-09-28 04:00:00,306.87,311.81,303.05,309.03,1175.84074
2017-09-28 08:00:00,309.89,310.63,304.89,308.32,1304.29379
2017-09-28 12:00:00,308.32,310.63,300.0,303.0,1613.40287
2017-09-28 16:00:00,302.16,304.5,297.73,300.24,952.46734
2017-09-28 20:00:00,299.47,303.61,296.89,299.95,916.62934
2017-09-29 00:00:00,300.07,304.06,299.95,302.02,648.5589
2017-09-29 04:00:00,301.65,302.8,274.0,286.69,4113.24938
2017-09-29 08:00:00,286.69,295.0,276.11,290.96,1918.4481
2017-09-29 12:00:00,290.36,302.97,285.55,300.82,2033.85957
2017-09-29 16:00:00,301.22,302.0,291.01,294.64,1299.10771
2017-09-29 20:00:00,295.32,296.63,290.11,293.59,659.13783
2017-09-30 00:00:00,293.6,297.1,290.7,294.83,978.91736
2017-09-30 04:00:00,294.92,306.5,294.83,303.0,956.1207899999999
2017-09-30 08:00:00,303.95,305.99,296.51,302.0,718.42049
2017-09-30 12:00:00,301.11,307.47,298.21,302.55,824.4559
2017-09-30 16:00:00,302.55,307.49,301.18,304.0,780.51183
2017-09-30 20:00:00,303.53,307.49,301.21,304.39,434.54425000000003
2017-10-01 00:00:00,304.39,306.68,302.01,302.81,356.84587999999997
2017-10-01 04:00:00,302.81,303.41,298.08,298.09,883.47835
2017-10-01 08:00:00,298.1,301.4,298.08,300.52,821.44278
2017-10-01 12:00:00,300.52,302.85,296.0,296.42,1024.2691399999999
2017-10-01 16:00:00,296.42,302.38,294.0,301.04,964.94007
2017-10-01 20:00:00,301.52,304.51,299.83,303.9,513.32648
2017-10-02 00:00:00,302.65,306.0,299.83,301.68,885.25746
2017-10-02 04:00:00,301.85,305.0,300.2,301.87,716.36489
2017-10-02 08:00:00,301.94,304.87,300.26,301.29,925.04789
2017-10-02 12:00:00,301.29,304.85,296.71,297.5,735.2138
2017-10-02 16:00:00,297.75,301.99,296.78,298.13,607.47442
2017-10-02 20:00:00,298.13,299.0,295.0,298.8,399.21812
2017-10-03 00:00:00,297.79,301.99,295.73,296.76,295.06049
2017-10-03 04:00:00,297.0,301.0,296.74,298.11,820.5772
2017-10-03 08:00:00,299.0,300.18,288.3,289.91,1951.1265
2017-10-03 12:00:00,289.91,293.36,283.18,289.8,1042.80233
2017-10-03 16:00:00,290.4,292.92,285.8,291.0,559.97838
2017-10-03 20:00:00,291.44,293.0,288.54,290.6,639.16587
2017-10-04 00:00:00,291.0,294.21,287.14,292.63,565.96605
2017-10-04 04:00:00,292.74,296.53,292.13,293.5,793.54755
2017-10-04 08:00:00,294.39,297.97,292.29,292.29,890.14423
2017-10-04 12:00:00,292.29,295.0,288.88,289.02,785.56764
2017-10-04 16:00:00,289.0,294.39,288.0,292.33,546.76102
2017-10-04 20:00:00,292.33,293.0,288.0,289.13,624.5699
2017-10-05 00:00:00,289.13,293.5,289.13,292.66,322.54546999999997
2017-10-05 04:00:00,292.65,294.8,286.0,289.5,609.7275
2017-10-05 08:00:00,288.3,290.27,285.53,287.03,818.0836899999999
2017-10-05 12:00:00,287.24,295.12,287.03,293.08,699.90268
2017-10-05 16:00:00,292.8,296.17,292.0,295.98,545.05091
2017-10-05 20:00:00,294.21,297.0,293.6,295.62,495.6272
2017-10-06 00:00:00,296.49,297.5,293.78,295.62,275.11932
2017-10-06 04:00:00,295.62,296.81,293.78,296.74,387.43174999999997
2017-10-06 08:00:00,296.27,301.9,295.4,300.25,882.33281
2017-10-06 12:00:00,300.52,303.43,299.9,303.0,680.33665
2017-10-06 16:00:00,303.0,303.89,298.24,302.52,793.1377600000001
2017-10-06 20:00:00,302.52,303.99,300.57,302.02,358.55677000000003
2017-10-07 00:00:00,302.02,311.78,300.45,309.79,387.68993
2017-10-07 04:00:00,309.6,314.28,309.0,309.14,461.109
2017-10-07 08:00:00,310.22,312.0,303.6,307.1,396.42337000000003
2017-10-07 12:00:00,307.98,310.99,304.99,305.95,316.0884
2017-10-07 16:00:00,305.94,311.89,305.89,309.24,305.88667
2017-10-07 20:00:00,309.24,310.62,307.71,307.71,133.27078
2017-10-08 00:00:00,308.0,318.5,306.34,311.87,664.69277
2017-10-08 04:00:00,311.68,314.46,311.03,312.69,391.53395
2017-10-08 08:00:00,311.28,314.44,310.27,311.18,287.2265
2017-10-08 12:00:00,311.07,312.99,309.5,310.78,542.7249
2017-10-08 16:00:00,310.78,317.07,310.77,313.48,784.28077
2017-10-08 20:00:00,314.0,314.25,310.77,311.0,327.58339
2017-10-09 00:00:00,312.39,314.17,306.99,306.99,605.8801599999999
2017-10-09 04:00:00,306.99,309.07,303.0,305.68,486.59943
2017-10-09 08:00:00,305.7,310.0,302.32,302.38,472.59319
2017-10-09 12:00:00,303.46,306.95,302.5,306.88,359.67552
2017-10-09 16:00:00,306.01,309.31,297.0,299.45,916.5394
2017-10-09 20:00:00,299.9,300.92,286.65,292.5,1555.52118
2017-10-10 00:00:00,293.73,299.1,288.8,297.55,1364.3670499999998
2017-10-10 04:00:00,296.27,299.12,293.55,297.25,1012.62704
2017-10-10 08:00:00,297.25,300.0,293.0,297.0,984.04391
2017-10-10 12:00:00,297.0,301.5,295.23,301.5,493.09016
2017-10-10 16:00:00,301.01,307.3,300.82,305.92,1680.11029
2017-10-10 20:00:00,306.9,308.56,300.64,304.4,1192.09647
2017-10-11 00:00:00,304.4,304.75,297.9,301.25,1258.1169300000001
2017-10-11 04:00:00,300.12,305.5,298.61,301.74,1414.36551
2017-10-11 08:00:00,302.73,305.48,300.01,302.32,586.51222
2017-10-11 12:00:00,302.32,303.54,298.02,302.9,679.0056099999999
2017-10-11 16:00:00,302.88,303.99,299.2,301.16,427.02496
2017-10-11 20:00:00,301.89,304.77,300.59,303.29,193.50288
2017-10-12 00:00:00,303.02,304.99,300.59,303.6,216.00476
2017-10-12 04:00:00,303.6,308.01,303.6,308.01,505.09619
2017-10-12 08:00:00,308.6,309.35,303.8,305.78,1116.52065
2017-10-12 12:00:00,306.27,310.0,304.5,307.0,1563.61324
2017-10-12 16:00:00,306.93,308.73,304.0,304.0,2022.61267
2017-10-12 20:00:00,304.01,308.0,302.71,304.49,1269.06614
2017-10-13 00:00:00,303.9,308.02,301.11,301.12,1812.45682
2017-10-13 04:00:00,301.13,308.04,297.0,303.01,3933.42295
2017-10-13 08:00:00,304.0,339.5,303.01,325.0,5215.90021
2017-10-13 12:00:00,325.0,345.0,323.81,343.27,2468.04668
2017-10-13 16:00:00,343.97,353.96,339.8,348.99,2705.0541200000002
2017-10-13 20:00:00,348.0,351.99,340.5,340.51,1828.68618
2017-10-14 00:00:00,341.28,343.99,333.15,335.57,1481.865
2017-10-14 04:00:00,335.59,345.01,335.0,342.24,1287.84253
2017-10-14 08:00:00,342.24,349.77,340.11,346.6,1504.94388
2017-10-14 12:00:00,347.74,349.8,340.11,340.33,1219.97985
2017-10-14 16:00:00,342.56,349.79,340.31,347.69,1341.22697
2017-10-14 20:00:00,345.52,349.7,343.01,347.88,1440.82098
2017-10-15 00:00:00,347.95,348.0,340.0,347.9,972.26564
2017-10-15 04:00:00,344.0,347.91,337.62,342.0,1791.83316
2017-10-15 08:00:00,342.0,342.02,331.6,331.89,1826.34523
2017-10-15 12:00:00,331.89,331.9,316.17,323.18,2683.29207
2017-10-15 16:00:00,322.02,335.27,320.01,327.8,1515.70371
2017-10-15 20:00:00,327.68,333.91,325.16,328.01,1266.3747799999999
2017-10-16 00:00:00,328.02,339.49,328.01,339.48,1045.21846
2017-10-16 04:00:00,339.48,352.21,339.15,344.93,1219.88704
2017-10-16 08:00:00,345.03,354.0,336.05,343.18,2154.46774
2017-10-16 12:00:00,341.01,345.8,337.26,343.45,1528.3251
2017-10-16 16:00:00,343.44,346.92,337.38,337.38,1167.609
2017-10-16 20:00:00,338.08,339.99,332.78,335.99,1399.58133
2017-10-17 00:00:00,335.98,338.0,330.0,330.01,1090.0514699999999
2017-10-17 04:00:00,332.99,333.16,326.0,328.32,1083.32436
2017-10-17 08:00:00,328.32,329.95,324.93,329.93,1260.67876
2017-10-17 12:00:00,329.14,333.55,320.46,323.88,1062.09929
2017-10-17 16:00:00,324.99,325.0,319.18,319.72,1401.60484
2017-10-17 20:00:00,319.72,323.0,317.01,320.3,2109.05704
2017-10-18 00:00:00,320.29,320.3,312.2,315.8,1536.87417
2017-10-18 04:00:00,313.02,315.87,301.71,310.99,2476.65723
2017-10-18 08:00:00,310.32,318.0,296.01,300.48,2738.5105
2017-10-18 12:00:00,300.47,302.54,295.2,296.02,2318.53192
2017-10-18 16:00:00,296.02,307.5,284.68,304.02,2159.07187
2017-10-18 20:00:00,304.02,306.54,300.01,305.99,1349.02709
2017-10-19 00:00:00,305.99,313.98,303.65,308.77,1511.10725
2017-10-19 04:00:00,308.77,315.0,307.33,311.85,1615.8652499999998
2017-10-19 08:00:00,311.81,312.02,301.22,304.45,940.47943
2017-10-19 12:00:00,304.45,309.0,300.0,303.69,1826.39929
2017-10-19 16:00:00,305.98,313.93,303.31,311.69,1526.34955
2017-10-19 20:00:00,308.12,311.69,305.78,306.03,1433.03257
2017-10-20 00:00:00,306.02,311.35,305.79,308.37,1375.35061
2017-10-20 04:00:00,307.0,308.69,305.48,308.29,1047.79352
2017-10-20 08:00:00,308.28,308.3,302.13,303.12,1290.75271
2017-10-20 12:00:00,303.1,306.87,302.01,304.54,1105.51892
2017-10-20 16:00:00,304.55,311.18,303.0,304.04,2174.85108
2017-10-20 20:00:00,304.04,308.83,302.0,303.12,1527.44922
2017-10-21 00:00:00,303.13,307.42,302.02,303.33,1678.4918400000001
2017-10-21 04:00:00,303.34,305.06,294.2,294.34,1922.53016
2017-10-21 08:00:00,294.35,302.14,294.34,295.64,1725.06784
2017-10-21 12:00:00,295.65,302.13,294.01,294.95,1172.3365999999999
2017-10-21 16:00:00,294.09,295.82,290.0,292.8,1248.61233
2017-10-21 20:00:00,293.3,299.0,290.02,295.02,1357.85263
2017-10-22 00:00:00,295.02,302.25,295.0,298.96,993.77906
2017-10-22 04:00:00,298.96,306.99,295.85,295.86,1283.04656
2017-10-22 08:00:00,295.86,297.96,293.31,294.02,1475.58437
2017-10-22 12:00:00,295.5,296.98,290.0,290.38,1403.47999
2017-10-22 16:00:00,290.41,297.96,290.01,295.69,1203.59681
2017-10-22 20:00:00,294.89,295.81,290.02,290.03,979.1318
2017-10-23 00:00:00,290.04,295.78,290.01,291.1,1147.16996
2017-10-23 04:00:00,291.39,294.6,290.01,290.27,1009.2198
